REGION	DEP	CANTON	TYPCT	BURCENTRAL	TNCC	ARTMAJ	NCC	ARTMIN	NCCENR
11	95	20	1	95637	0		VAUREAL		Vauréal
11	95	21	1	95680	0		VILLIERS-LE-BEL		Villiers-le-Bel
01	971	01	4	97101	4	(LES)	ABYMES-1	(Les)	Abymes-1
01	971	02	4	97101	4	(LES)	ABYMES-2	(Les)	Abymes-2
01	971	03	5	97101	4	(LES)	ABYMES-3	(Les)	Abymes-3
01	971	04	4	97103	0		BAIE-MAHAULT-1		Baie-Mahault-1
01	971	05	5	97103	0		BAIE-MAHAULT-2		Baie-Mahault-2
01	971	06	1	97105	0		BASSE-TERRE		Basse-Terre
01	971	07	1	97107	0		CAPESTERRE-BELLE-EAU		Capesterre-Belle-Eau
01	971	08	4	97113	2	(LE)	GOSIER	(Le)	Gosier
01	971	09	1	97115	0		LAMENTIN		Lamentin
01	971	10	1	97112	0		MARIE-GALANTE		Marie-Galante
01	971	11	1	97117	2	(LE)	MOULE	(Le)	Moule
01	971	12	1	97116	0		MORNE-A-L'EAU		Morne-à-l'Eau
01	971	13	2	97118	0		PETIT-BOURG		Petit-Bourg
01	971	14	1	97119	0		PETIT-CANAL		Petit-Canal
01	971	15	1	97120	0		POINTE-A-PITRE		Pointe-à-Pitre
01	971	16	2	97125	0		SAINT-FRANCOIS		Saint-François
01	971	17	4	97128	0		SAINTE-ANNE		Sainte-Anne
01	971	18	3	97129	0		SAINTE-ROSE-1		Sainte-Rose-1
01	971	19	4	97129	0		SAINTE-ROSE-2		Sainte-Rose-2
01	971	20	1	97132	0		TROIS-RIVIERES		Trois-Rivières
01	971	21	2	97134	0		VIEUX-HABITANTS		Vieux-Habitants
04	974	01	2	97404	5	(L')	ETANG-SALE	(L')	Étang-Salé
04	974	02	1	97407	2	(LE)	PORT	(Le)	Port
04	974	03	1	97408	3	(LA)	POSSESSION	(La)	Possession
04	974	04	2	97409	0		SAINT-ANDRE-1		Saint-André-1
04	974	05	4	97409	0		SAINT-ANDRE-2		Saint-André-2
04	974	06	2	97409	0		SAINT-ANDRE-3		Saint-André-3
04	974	07	2	97410	0		SAINT-BENOIT-1		Saint-Benoît-1
04	974	08	2	97410	0		SAINT-BENOIT-2		Saint-Benoît-2
04	974	09	4	97411	0		SAINT-DENIS-1		Saint-Denis-1
04	974	10	4	97411	0		SAINT-DENIS-2		Saint-Denis-2
04	974	11	4	97411	0		SAINT-DENIS-3		Saint-Denis-3
04	974	12	4	97411	0		SAINT-DENIS-4		Saint-Denis-4
04	974	13	4	97412	0		SAINT-JOSEPH		Saint-Joseph
04	974	14	2	97413	0		SAINT-LEU		Saint-Leu
04	974	15	4	97414	0		SAINT-LOUIS-1		Saint-Louis-1
04	974	16	2	97414	0		SAINT-LOUIS-2		Saint-Louis-2
04	974	17	4	97415	0		SAINT-PAUL-1		Saint-Paul-1
04	974	18	4	97415	0		SAINT-PAUL-2		Saint-Paul-2
04	974	19	4	97415	0		SAINT-PAUL-3		Saint-Paul-3
04	974	20	4	97416	0		SAINT-PIERRE-1		Saint-Pierre-1
04	974	21	4	97416	0		SAINT-PIERRE-2		Saint-Pierre-2
04	974	22	3	97416	0		SAINT-PIERRE-3		Saint-Pierre-3
04	974	23	1	97418	0		SAINTE-MARIE		Sainte-Marie
04	974	24	4	97422	2	(LE)	TAMPON-1	(Le)	Tampon-1
04	974	25	4	97422	2	(LE)	TAMPON-2	(Le)	Tampon-2
06	976	01	5	97602	0		BANDRABOUA		Bandraboua
06	976	02	2	97604	0		BOUENI		Bouéni
06	976	03	2	97607	0		DEMBENI		Dembeni
06	976	04	1	97608	0		DZAOUDZI		Dzaoudzi
06	976	05	4	97610	0		KOUNGOU		Koungou
06	976	06	4	97611	0		MAMOUDZOU-1		Mamoudzou-1
06	976	07	4	97611	0		MAMOUDZOU-2		Mamoudzou-2
06	976	08	4	97611	0		MAMOUDZOU-3		Mamoudzou-3
06	976	09	2	97612	0		MTSAMBORO		Mtsamboro
06	976	10	1	97614	1		OUANGANI		Ouangani
06	976	11	1	97615	0		PAMANDZI		Pamandzi
06	976	12	1	97616	0		SADA		Sada
06	976	13	1	97617	0		TSINGONI		Tsingoni
